CONDITION,THERAPY,CODE_TYPE,CODE,CODE_DESCRIPTION
MULTIPLE_MYELOMA,prednisone,ndc,51655020827,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655049349,PredniSONE 10 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655070153,PredniSONE 20 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655071655,
MULTIPLE_MYELOMA,prednisone,ndc,51655097253,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655097254,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655098852,prednisone 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,51662129703,DEXAMETHASONE SODIUM PHOSPHATE 4 mg/mL injection [DEXAMETHASONE SODIUM PHOSPHATE]
MULTIPLE_MYELOMA,melphalan,ndc,52609300100,
MULTIPLE_MYELOMA,doxorubicin,ndc,00143909201,"Doxorubicin Hydrochloride 2 mg/mL injection, powder, lyophilized, for solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,bortezomib,ndc,00143909801,"bortezomib 3.5 mg/1 injection, powder, lyophilized, for solution [bortezomib]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143954901,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Adriamycin]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143954910,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Adriamycin]"
MULTIPLE_MYELOMA,prednisolone,ndc,00143975425,"Methylprednisolone Sodium Succinate 125 mg/1 injection, powder, for solution [Methylprednisolone Sodium Succinate]"
MULTIPLE_MYELOMA,prednisolone,ndc,00143985001,"Methylprednisolone Sodium Succinate 500 mg/1 injection, powder, for solution [Methylprednisolone Sodium Succinate]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00338006701,"doxorubicin hydrochloride 2 mg/mL injection, suspension, liposomal [DOXIL]"
MULTIPLE_MYELOMA,lenalidomide,ndc,00378193601,Lenalidomide 5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,00378193728,Lenalidomide 10 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,dexamethasone,ndc,00404984105,"Dexamethasone Sodium Phosphate 4 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,dexamethasone,ndc,00404984210,"Dexamethasone Sodium Phosphate 10 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,prednisone,ndc,00527293037,
MULTIPLE_MYELOMA,doxorubicin,ndc,00574093010,"doxorubicin hydrochloride 2 mg/mL injection, suspension, liposomal [doxorubicin hydrochloride]"
MULTIPLE_MYELOMA,prednisone,ndc,00591544210,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,00603459321,methylprednisolone 4 mg/1 tablet [MethylPREDNISolone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533621,Prednisone 2.5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533731,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533831,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00615839539,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,00641614625,Dexamethasone Sodium Phosphate 4 mg/mL injection [Dexamethasone Sodium Phosphate]
MULTIPLE_MYELOMA,prednisolone,ndc,00703004501,
MULTIPLE_MYELOMA,etoposide,ndc,00703565601,
MULTIPLE_MYELOMA,prednisolone,ndc,00781502210,
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019094201,"cyclophosphamide 2 g/100mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019095601,"cyclophosphamide 1 g/50mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,prednisone,ndc,10135077501,Prednisone 2.5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,11980018010,prednisolone acetate 10 mg/mL suspension/ drops [PRED FORTE]
MULTIPLE_MYELOMA,prednisolone,ndc,24208031710,Sulfacetamide Sodium and Prednisolone Sodium Phosphate 2.3; 100 mg/mL; mg/mL solution/ drops [Sulfacetamide Sodium and Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,dexamethasone,ndc,42195014912,[TaperDex 12-day]
MULTIPLE_MYELOMA,prednisone,ndc,42291077150,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,42799081601,
MULTIPLE_MYELOMA,prednisolone,ndc,43598012925,Methylprednisolone sodium succinate 125 mg/2mL injection [Methylprednisolone sodium succinate]
MULTIPLE_MYELOMA,lenalidomide,ndc,43598051521,Lenalidomide 25 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,47781048501,Lenalidomide 10 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,prednisone,ndc,50090043900,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090313702,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090313704,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090333000,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,50090589400,"Methylprednisolone acetate 40 mg/mL injection, suspension [Methylprednisolone acetate]"
MULTIPLE_MYELOMA,prednisone,ndc,50090612203,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090618100,"Neomycin Sulfate, Polymyxin B Sulfate, and Dexamethasone 1; 3.5; 10000 mg/g; mg/g; [USP'U]/g ointment [Neomycin and Polymyxin B Sulfates and Dexamethasone]"
MULTIPLE_MYELOMA,prednisone,ndc,50090622500,Prednisone 50 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,bortezomib,ndc,50742048401,"Bortezomib 3.5 mg/1 injection, powder, lyophilized, for solution [Bortezomib]"
MULTIPLE_MYELOMA,prednisone,ndc,51407035801,
MULTIPLE_MYELOMA,prednisone,ndc,51407035905,PredniSONE 20 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655041020,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655041049,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655093907,PredniSONE 50 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655093955,PredniSONE 50 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655097227,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,51662154101,
MULTIPLE_MYELOMA,melphalan,ndc,52609000105,
MULTIPLE_MYELOMA,doxorubicin,ndc,00143908801,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143908901,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143927501,"Doxorubicin Hydrochloride 2 mg/mL injection, powder, lyophilized, for solution [Adriamycin]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143927701,"Doxorubicin Hydrochloride 2 mg/mL injection, powder, lyophilized, for solution [Adriamycin]"
MULTIPLE_MYELOMA,etoposide,ndc,00143937601,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,etoposide,ndc,00143951001,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,doxorubicin,ndc,00143954801,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Adriamycin]"
MULTIPLE_MYELOMA,prednisolone,ndc,00143975325,"Methylprednisolone Sodium Succinate 40 mg/1 injection, powder, for solution [Methylprednisolone Sodium Succinate]"
MULTIPLE_MYELOMA,prednisone,ndc,00378064010,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,00378193528,Lenalidomide 2.5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,00378194121,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,bortezomib,ndc,00409170001,"Bortezomib 3.5 mg/1 injection, powder, lyophilized, for solution [Bortezomib]"
MULTIPLE_MYELOMA,prednisolone,ndc,00527540670,Prednisolone 15 mg/5mL syrup [PrednisoLONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,00574403110,tobramycin and dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [TOBRAMYCIN AND DEXAMETHASONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,00574403125,tobramycin and dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [TOBRAMYCIN AND DEXAMETHASONE]
MULTIPLE_MYELOMA,prednisone,ndc,00591505201,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00591544221,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533815,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533821,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533828,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533832,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533921,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533928,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00615839505,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,00703005101,
MULTIPLE_MYELOMA,prednisolone,ndc,00703005104,
MULTIPLE_MYELOMA,prednisolone,ndc,00703006301,
MULTIPLE_MYELOMA,bendamustine,ndc,10019007901,bendamustine hydrochloride 100 mg/1 injection [BENDAMUSTINE HYDROCHLORIDE]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019094301,"cyclophosphamide 500 mg/25mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019095701,"cyclophosphamide 2 g/100mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019098201,Cyclophosphamide 25 mg/1 tablet [Cyclophosphamide]
MULTIPLE_MYELOMA,bortezomib,ndc,10019099101,"bortezomib 3.5 mg/1 injection, powder, lyophilized, for solution [BORTEZOMIB]"
MULTIPLE_MYELOMA,prednisone,ndc,10135077601,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,10135077701,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,bortezomib,ndc,25021024410,"BORTEZOMIB 3.5 mg/1 injection, powder, lyophilized, for solution [BORTEZOMIB]"
MULTIPLE_MYELOMA,dexamethasone,ndc,42195027007,[TaperDex 7-day]
MULTIPLE_MYELOMA,prednisolone,ndc,42799081301,Prednisolone Sodium Phosphate 20 mg/5mL solution [Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,dexamethasone,ndc,43063026607,Dexamethasone 2 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,43063070314,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063086607,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063086612,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063086628,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,43598032675,Ciprofloxacin and Dexamethasone 3; 1 mg/mL; mg/mL suspension/ drops [Ciprofloxacin and Dexamethasone]
MULTIPLE_MYELOMA,lenalidomide,ndc,43598051401,Lenalidomide 20 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,dexamethasone,ndc,45865079601,"Neomycin sulfate, Polymyxin B Sulfate and Dexamethasone 1; 3.5; 10000 mg/mL; mg/mL; [USP'U]/mL suspension/ drops [Neomycin Polymyxin B Sulfates and Dexamethasone]"
MULTIPLE_MYELOMA,melphalan,ndc,45963068602,Melphalan Hydrochloride   kit [Melphalan Hydrochloride]
MULTIPLE_MYELOMA,doxorubicin,ndc,47335004940,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,lenalidomide,ndc,47781048328,Lenalidomide 2.5 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090008804,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090008900,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,50090065501,Prednisolone 15 mg/5mL solution [Prednisolone]
MULTIPLE_MYELOMA,prednisone,ndc,50090336106,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090612301,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090612307,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090615200,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,51407074802,"cyclophosphamide 200 mg/mL injection, solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,prednisone,ndc,51655024253,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655034955,PREDNISONE 50 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655097221,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,51662134301,
MULTIPLE_MYELOMA,dexamethasone,ndc,51662137001,"DEXAMETHASONE SODIUM PHOSPHATE 4 mg/mL injection, solution [DEXAMETHASONE SODIUM PHOSPHATE]"
MULTIPLE_MYELOMA,prednisolone,ndc,51662148301,"SOLU-MEDROL(R) METHYLPREDNISOLONE SODIUM SUCCINAT 500 mg/4mL injection, powder, for solution [SOLU-MEDROL(R) METHYLPREDNISOLONE SODIUM SUCCINAT]"
MULTIPLE_MYELOMA,prednisolone,ndc,52584003930,
MULTIPLE_MYELOMA,prednisolone,ndc,52584004725,"Methylprednisolone Sodium Succinate 125 mg/2mL injection, powder, for solution [Solu-Medrol]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143908701,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00338008001,"Doxorubicin Hydrochloride Liposome 2 mg/mL injection, suspension, liposomal [Doxorubicin Hydrochloride Liposome]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00338008601,"Doxorubicin Hydrochloride Liposome 2 mg/mL injection, suspension, liposomal [Doxorubicin Hydrochloride Liposome]"
MULTIPLE_MYELOMA,prednisone,ndc,00378064001,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,00378194201,Lenalidomide 20 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,bortezomib,ndc,00409170401,"BORTEZOMIB 1 mg/1 injection, powder, lyophilized, for solution [BORTEZOMIB]"
MULTIPLE_MYELOMA,dexamethasone,ndc,00574403105,tobramycin and dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [TOBRAMYCIN AND DEXAMETHASONE]
MULTIPLE_MYELOMA,prednisone,ndc,00591544201,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533721,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00615844005,prednisone 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,etoposide,ndc,00703565701,
MULTIPLE_MYELOMA,prednisolone,ndc,00781502201,
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019093501,"cyclophosphamide 500 mg/25mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019093801,"cyclophosphamide 500 mg/25mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,prednisone,ndc,10135077901,Prednisone 50 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,etoposide,ndc,16729011411,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,dexamethasone,ndc,24208029510,Tobramycin and Dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [Tobramycin and Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,42023023901,"METHYLPREDNISOLONE ACETATE 40 mg/mL injection, suspension [METHYLPREDNISOLONE ACETATE]"
MULTIPLE_MYELOMA,dexamethasone,ndc,42195022106,[TaperDex 6-day]
MULTIPLE_MYELOMA,prednisone,ndc,42291077101,
MULTIPLE_MYELOMA,prednisone,ndc,42291078350,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,42799081201,Prednisolone Sodium Phosphate 10 mg/5mL solution [Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,prednisone,ndc,43063086660,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,43598013074,Methylprednisolone sodium succinate 1 g/16mL injection [Methylprednisolone sodium succinate]
MULTIPLE_MYELOMA,lenalidomide,ndc,43598051201,Lenalidomide 10 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,doxorubicin,ndc,43598068325,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,prednisolone,ndc,45865041721,Methylprednisolone 4 mg/1 tablet [Methylprednisolone]
MULTIPLE_MYELOMA,dexamethasone,ndc,45865098906,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,doxorubicin,ndc,45963073357,"Doxorubicin hydrochloride 2 mg/mL injection, solution [Doxorubicin hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,45963073360,"Doxorubicin hydrochloride 2 mg/mL injection, solution [Doxorubicin hydrochloride]"
MULTIPLE_MYELOMA,lenalidomide,ndc,47781048401,Lenalidomide 5 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,dexamethasone,ndc,47781091451,dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,47781091601,dexamethasone 6 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,50090027101,"methylprednisolone sodium succinate 125 mg/2mL injection, powder, for solution [SOLU-MEDROL]"
MULTIPLE_MYELOMA,prednisolone,ndc,50090191200,prednisolone acetate 10 mg/mL suspension/ drops [PREDNISOLONE ACETATE]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090191400,Tobramycin and Dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [Tobramycin and Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,50090581400,PREDNISONE 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090581404,PREDNISONE 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,50090602400,[Methylprednisolone acetate]
MULTIPLE_MYELOMA,prednisone,ndc,50090612209,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090637600,PREDNISONE 50 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655035552,PredniSONE 5 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,51655041621,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655041654,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,51655070118,PredniSONE 20 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,51662129701,DEXAMETHASONE SODIUM PHOSPHATE 4 mg/mL injection [DEXAMETHASONE SODIUM PHOSPHATE]
MULTIPLE_MYELOMA,dexamethasone,ndc,52584042010,
MULTIPLE_MYELOMA,melphalan,ndc,54288010902,Melphalan Hydrochloride   kit [Melphalan hydrochloride]
MULTIPLE_MYELOMA,doxorubicin,ndc,00143908601,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,00143909301,"Doxorubicin Hydrochloride 2 mg/mL injection, powder, lyophilized, for solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,etoposide,ndc,00143951101,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,prednisone,ndc,00378064210,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,00378194101,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,dexamethasone,ndc,00404984330,"dexamethasone sodium phosphate 4 mg/mL injection, solution [DEXAMETHASONE SODIUM PHOSPHATE]"
MULTIPLE_MYELOMA,lenalidomide,ndc,00480124228,Lenalidomide 5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,prednisone,ndc,00527293341,
MULTIPLE_MYELOMA,prednisone,ndc,00591505221,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00591544310,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533732,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00603533932,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,00615839105,PredniSONE 10 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,00615843905,prednisone 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,00781323394,"cyclophosphamide 500 mg/25mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019093901,"cyclophosphamide 1 g/50mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019094501,"cyclophosphamide 2 g/100mL injection, powder, for solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,10019095501,"cyclophosphamide 500 mg/25mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,prednisone,ndc,10135077610,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,10135077801,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,10135077810,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,11980017405,prednisolone acetate 1.2 mg/mL suspension/ drops [PRED MILD]
MULTIPLE_MYELOMA,prednisolone,ndc,11980017410,prednisolone acetate 1.2 mg/mL suspension/ drops [PRED MILD]
MULTIPLE_MYELOMA,prednisolone,ndc,13925016604,Prednisolone Sodium Phosphate 5 mg/5mL solution [Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,dexamethasone,ndc,16714062801,Ciprofloxacin and Dexamethasone 3; 1 mg/mL; mg/mL suspension/ drops [Ciprofloxacin and Dexamethasone]
MULTIPLE_MYELOMA,doxorubicin,ndc,16714074201,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,16714085901,"cyclophosphamide 500 mg/25mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,prednisolone,ndc,24208071510,PREDNISOLONE SODIUM PHOSPHATE 10 mg/mL solution/ drops [PREDNISOLONE SODIUM PHOSPHATE]
MULTIPLE_MYELOMA,dexamethasone,ndc,42291015501,dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,42708013621,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,42708016710,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063070315,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063086610,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,43063086640,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,melphalan,ndc,43598002748,Melphalan Hydrochloride   kit [Melphalan Hydrochloride]
MULTIPLE_MYELOMA,prednisolone,ndc,43598012725,Methylprednisolone sodium succinate 40 mg/mL injection [Methylprednisolone sodium succinate]
MULTIPLE_MYELOMA,doxorubicin,ndc,43598028335,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,melphalan,ndc,43598039248,Melphalan Hydrochloride   kit [Melphalan Hydrochloride]
MULTIPLE_MYELOMA,doxorubicin,ndc,43598068235,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,lenalidomide,ndc,47781048701,Lenalidomide 20 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,lenalidomide,ndc,47781048801,Lenalidomide 25 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,dexamethasone,ndc,48102004701,
MULTIPLE_MYELOMA,prednisolone,ndc,49999015321,methylprednisolone 4 mg/1 tablet [Methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,50090055600,"methylprednisolone acetate 40 mg/mL injection, suspension [DEPO-MEDROL]"
MULTIPLE_MYELOMA,prednisone,ndc,50090333007,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090333500,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,50090443500,Neomycin and Polymyxin B Sulfates and Dexamethasone 1; 3.5; 10000 mg/g; mg/g; [iU]/g ointment [Neomycin and Polymyxin B Sulfates and Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,50090581407,PREDNISONE 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,50090612302,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,50742052005,"cyclophosphamide 200 mg/mL injection, solution [CYCLOPHOSPHAMIDE]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,50742052110,"cyclophosphamide 200 mg/mL injection, solution [CYCLOPHOSPHAMIDE]"
